ParkUnit,Plot,EventID,EventDateTime,Temperature_C,WindSpeed,WindDesc,Rain,PercentCloud,Noise,NoiseSummary,Interval,ObservationNumber,AOUCode,TSN,ScientificName,Family,CommonName,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,1,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,561,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,4,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,131,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,10,MODO,177125,Zenaida macroura,Columbidae,mourning dove,-9999,Heard +5 min,Unk,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,11,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Heard +5 min,Unk,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,12,DICK,179165,Spiza americana,Cardinalidae,dickcissel,-9999,Heard +5 min,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,13,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Seen +5 min,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,15,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Unk,Juv,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,6,AMRO,179759,Turdus migratorius,Turdidae,american robin,42,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,5,CHSW,178001,Chaetura pelagica,Apodidae,chimney swift,213,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>3-5 min,8,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,45,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,3,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,79,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>3-5 min,7,RBGR,179139,Pheucticus ludovicianus,Cardinalidae,rose-breasted grosbeak,130,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",0-3 min,2,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,37,Seen First,Male,Adult,2,1,1
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,14,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Male,Adult,1,1,0
Herbert Hoover,HEHO11,HEHO2008Jun170850AM,2008-06-17 08:50:00.000,27.5,(< 2 km/h),"calm, smoke rises vertically",no rain,2,quiet," normal background noises; no interference",>5 min,9,CHSW,178001,Chaetura pelagica,Apodidae,chimney swift,-9999,Seen +5 min,Unk,Adult,1,1,1
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,53,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,MODO,177125,Zenaida macroura,Columbidae,mourning dove,30,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,40,Seen First,Male,Adult,2,0,1
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,15,MODO,177125,Zenaida macroura,Columbidae,mourning dove,-9999,Seen +5 min,Unk,Adult,2,0,1
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,18,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,11,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,16,INBU,179150,Passerina cyanea,Cardinalidae,indigo bunting,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,17,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,10,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,13,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,12,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,14,WAVI,179023,Vireo gilvus,Vireonidae,warbling vireo,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,34,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,16,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,88,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,76,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,75,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2008Jun190517AM,2008-06-19 05:17:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>3-5 min,8,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,33,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",>3-5 min,4,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,71,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,48,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",>5 min,7,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",>5 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",>5 min,8,DICK,179165,Spiza americana,Cardinalidae,dickcissel,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,30,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,79,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2008Jun190535AM,2008-06-19 05:35:00.000,13,(< 2 km/h),"calm, smoke rises vertically",no rain,2,high noise,"  probably detecting only the loudest/closest birds",>5 min,5,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,AMRO,179759,Turdus migratorius,Turdidae,american robin,25,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,79,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>3-5 min,6,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,70,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,8,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,92,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,22,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,9,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,92,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",>5 min,10,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2008Jun190545AM,2008-06-19 05:45:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,2,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,SOSP,179492,Melospiza melodia,Emberizidae,song sparrow,44,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,MODO,177125,Zenaida macroura,Columbidae,mourning dove,75,Heard First,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>3-5 min,6,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,90,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,74,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,BLJA,179680,Cyanocitta cristata,Corvidae,blue jay,32,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>3-5 min,5,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,31,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,21,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,GRCA,178625,Dumetella carolinensis,Mimidae,gray catbird,16,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,13,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,14,GRCA,178625,Dumetella carolinensis,Mimidae,gray catbird,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,8,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,12,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,9,MODO,177125,Zenaida macroura,Columbidae,mourning dove,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,10,EAWP,178359,Contopus virens,Tyrannidae,eastern wood-pewee,-9999,Heard +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO31,HEHO2008Jun190605AM,2008-06-19 06:05:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,11,BLJA,179680,Cyanocitta cristata,Corvidae,blue jay,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2008Jun190630AM,2008-06-19 06:30:00.000,19.5,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,11,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,-9999,Seen +5 min,Female,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2008Jun190630AM,2008-06-19 06:30:00.000,19.5,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,23,HOSP,179628,Passer domesticus,Passeridae,house sparrow,-9999,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2008Jun190630AM,2008-06-19 06:30:00.000,19.5,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,21,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Unk,Adult,1,0,1
Herbert Hoover,HEHO1,HEHO2008Jun190630AM,2008-06-19 06:30:00.000,19.5,(< 2 km/h),"calm, smoke rises vertically",no rain,1,medium noise,"  detection radius is probably substantially reduced",>5 min,13,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,-9999,Seen +5 min,Unk,Adult,1,0,0
